City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
364,mejit,10.2753,170.8646,26.63,77,100,9.68,MH,1712844437
365,porto novo,6.4965,2.6036,31.37,63,100,3.73,BJ,1712844437
366,waiuku,-37.25,174.75,20.81,95,100,6.7,NZ,1712844333
367,vernon,50.2581,-119.2691,6.83,66,100,4.12,CA,1712844381
368,chui,-33.6971,-53.4616,18.28,56,80,4.47,UY,1712844438
369,darab,28.7519,54.5444,22.8,39,90,3.68,IR,1712844291
370,hadibu,12.65,54.0333,29.51,70,2,1.71,YE,1712844438
371,malanje,-9.5402,16.341,26.39,73,93,2.7,AO,1712844438
372,puerto deseado,-47.7503,-65.8938,9.85,49,0,1.12,AR,1712844438
373,anatoli,39.6389,20.8653,24.86,22,100,6.17,GR,1712844438
374,xichang,27.8964,102.2634,18.6,31,10,1.04,CN,1712844371
375,moroni,-11.7022,43.2551,29.26,77,100,0.98,KM,1712844439
376,darhan,49.4867,105.9228,7.73,80,45,1.72,MN,1712844439
377,kapuskasing,49.4169,-82.4331,7.0,70,75,3.09,CA,1712844242
378,balykchy,42.4557,76.1861,12.67,96,66,0.89,KG,1712844439
379,whangarei,-35.7317,174.3239,19.72,95,100,4.64,NZ,1712844415
380,mao,39.8885,4.2658,18.31,55,20,12.86,ES,1712844440
381,fortuna,40.5982,-124.1573,9.81,94,100,0.0,US,1712844440
382,tabou,4.423,-7.3528,30.6,66,88,3.8,CI,1712844440
383,raja,8.4596,25.678,38.66,8,82,3.03,SS,1712844440
384,qamdo,31.1667,97.2333,1.29,45,74,2.11,CN,1712844441
385,kanniyakumari,8.0833,77.5667,30.15,73,97,5.08,IN,1712844441
386,thinadhoo,0.5333,72.9333,29.11,75,24,1.51,MV,1712844441
387,akureyri,65.6835,-18.0878,1.35,100,100,2.16,IS,1712844441
388,kormilovka,55.0026,74.1028,-0.88,76,52,2.31,RU,1712844441
389,nar'yan-mar,67.6713,53.087,-1.61,96,100,12.07,RU,1712844427
390,diego de almagro,-26.3667,-70.05,21.93,36,10,1.33,CL,1712844442
391,chifeng,42.2683,118.9636,18.89,36,16,7.85,CN,1712844442
392,mashiko,36.4667,140.1,12.32,72,100,0.74,JP,1712844442
393,segou,13.4317,-6.2157,40.97,14,67,0.79,ML,1712844443
394,luwuk,-0.9516,122.7875,23.01,88,100,1.34,ID,1712844438
395,san patricio,28.017,-97.5169,19.92,43,0,4.87,US,1712844443
396,badger,64.8,-147.5333,-1.04,78,75,3.09,US,1712844443
397,sangmelima,2.9333,11.9833,27.02,72,100,0.92,CM,1712844287
398,maine soroa,13.2114,12.0241,39.76,5,100,7.84,NE,1712844443
399,khalabat,34.06,72.8894,24.42,34,14,0.98,PK,1712844443
400,carora,10.1755,-70.0827,29.06,49,3,5.22,VE,1712844444
401,tindouf,27.6711,-8.1474,34.75,7,0,4.92,DZ,1712844444
402,acapulco de juarez,16.8634,-99.8901,25.9,78,0,1.54,MX,1712844409
403,kudahuvadhoo,2.6708,72.8944,29.85,68,73,1.81,MV,1712844444
404,codajas,-3.8367,-62.0569,30.42,69,100,1.85,BR,1712844211
405,griffith,41.5284,-87.4237,10.96,87,100,6.17,US,1712844443
406,korla,41.7597,86.1469,20.43,20,71,2.82,CN,1712844445
407,sierra grande,-41.606,-65.3557,11.87,51,100,3.98,AR,1712844445
408,port augusta,-32.5,137.7667,15.29,71,0,3.94,AU,1712844445
409,happy valley-goose bay,53.3168,-60.3315,5.89,44,12,4.21,CA,1712844445
410,coruripe,-10.1256,-36.1756,30.37,64,79,4.18,BR,1712844445
411,arkhangel'sk,64.5401,40.5433,5.07,81,100,8.0,RU,1712844191
412,taco pozo,-25.6167,-63.2833,13.92,97,100,4.23,AR,1712844446
413,peterhead,57.5058,-1.7981,19.14,74,100,4.97,GB,1712844446
414,saint-francois,46.4154,3.9054,16.69,45,0,1.03,FR,1712844446
415,nowshahr,36.649,51.496,12.9,91,99,6.37,IR,1712844446
416,mandalgovi,45.7625,106.2708,7.56,55,100,5.73,MN,1712844447
417,wanning,18.8003,110.3967,24.76,90,54,0.89,CN,1712844447
418,tateyama,34.9833,139.8667,15.05,71,100,3.09,JP,1712844447
419,changzhi,35.2089,111.7386,17.68,59,10,1.29,CN,1712844447
420,gisborne,-38.6533,178.0042,18.01,80,100,5.21,NZ,1712844448
421,gering,41.8258,-103.6605,1.21,71,0,4.63,US,1712844448
422,melekeok village,7.4957,134.6367,27.31,83,40,2.06,PW,1712844448
423,tromso,69.6496,18.957,4.01,75,75,2.57,NO,1712844399
424,simdega,22.6167,84.5167,24.78,43,16,1.34,IN,1712844448
425,san luis,-33.295,-66.3356,9.35,91,100,2.56,AR,1712844449
426,pyhajarvi,67.0701,27.2176,3.57,88,55,7.79,FI,1712844449
427,shelburne,44.0787,-80.2041,7.35,97,100,5.49,CA,1712844449
428,konde,-4.95,39.75,30.16,72,56,2.49,TZ,1712844449
429,sola,-13.8833,167.55,27.87,79,100,3.35,VU,1712844449
430,laguna,38.421,-121.4238,14.54,90,0,0.0,US,1712844216
431,tadine,-21.55,167.8833,24.04,86,100,3.99,NC,1712844450
432,mukalla,14.5425,49.1242,28.4,61,2,2.33,YE,1712844346
433,las heras,-46.5419,-68.9359,10.51,35,0,1.75,AR,1712844450
434,caleta de carquin,-11.0925,-77.6267,22.53,80,91,3.03,PE,1712844450
435,vorkuta,67.5,64.0,-12.16,82,100,4.92,RU,1712844176
436,yeppoon,-23.1333,150.7333,17.88,74,0,3.6,AU,1712844451
437,kalifornsky,60.4183,-151.29,1.3,84,0,3.09,US,1712844451
438,south venice,27.0531,-82.4243,27.25,91,40,8.75,US,1712844451
439,saint-joseph,-21.3667,55.6167,28.21,84,88,1.69,RE,1712844451
440,tuy hoa,13.0833,109.3,24.53,96,21,0.21,VN,1712844451
441,bria,6.5423,21.9863,40.63,13,29,3.06,CF,1712844451
442,leiston,52.2061,1.5776,20.23,72,100,4.49,GB,1712844452
443,dakoro,14.5106,6.765,41.33,6,100,2.49,NE,1712844452
444,mount isa,-20.7333,139.5,14.87,51,0,2.57,AU,1712844452
445,natal,-5.795,-35.2094,31.36,84,75,4.12,BR,1712844288
446,visby,57.6409,18.296,9.12,87,75,11.83,SE,1712844452
447,novo mesto,45.804,15.1689,20.52,56,100,2.43,SI,1712844452
448,ubinskoye,55.3068,79.6802,-4.06,75,83,3.66,RU,1712844453
449,rockingham,42.9668,-71.0995,7.64,91,100,1.34,US,1712844453
450,choibalsan,48.0667,114.5,9.76,63,56,5.7,MN,1712844453
451,luderitz,-26.6481,15.1594,25.77,46,1,5.9,NA,1712844242
452,mascote,-15.5631,-39.3025,31.7,55,25,1.56,BR,1712844453
453,cromer,52.9312,1.2989,20.46,75,74,4.21,GB,1712844453
454,el nido,11.1858,119.3956,27.08,75,69,3.29,PH,1712844454
455,new plymouth,-39.0667,174.0833,19.34,93,100,10.45,NZ,1712844454
456,tazacorte,28.629,-17.9293,23.54,64,0,6.17,ES,1712844454
457,casper,42.8666,-106.3131,0.45,80,0,4.63,US,1712844180
458,belle fourche,44.6714,-103.8522,6.14,39,15,4.54,US,1712844192
459,nakhon nayok,14.1667,101.1,30.92,63,58,4.46,TH,1712844454
460,howrah,22.5892,88.3103,27.0,61,75,1.54,IN,1712844455
461,nantucket,41.2835,-70.0995,8.97,99,100,5.14,US,1712844455
462,khandyga,62.6667,135.6,-1.97,90,99,2.7,RU,1712844455
463,bom jesus,-9.0744,-44.3586,34.22,44,99,1.38,BR,1712844455
464,mhamid,29.82,-5.72,31.14,6,0,1.86,MA,1712844455
465,kimbe,-5.5502,150.1429,24.8,91,100,0.98,PG,1712844455
466,powell,40.1578,-83.0752,15.93,97,100,0.89,US,1712844350
467,ulsan,35.5372,129.3167,12.28,94,13,1.74,KR,1712844456
468,vilyuchinsk,52.9306,158.4028,-0.85,82,7,4.27,RU,1712844456
469,vadso,70.0744,29.7487,3.09,81,75,9.77,NO,1712844456
470,esmeraldas,-19.7625,-44.3139,27.63,65,59,2.22,BR,1712844456
471,clifton springs,-38.15,144.5667,14.51,82,100,2.57,AU,1712844456
472,torghay,49.6339,63.4981,9.46,48,9,5.96,KZ,1712844457
473,puerto armuelles,8.2833,-82.8667,28.99,71,97,1.34,PA,1712844457
474,la virginia,4.8997,-75.8825,25.75,83,20,1.54,CO,1712844457
475,gadzhiyevo,69.2551,33.3362,1.62,99,100,7.87,RU,1712844457
476,klyuchi,52.2667,79.1667,2.2,73,100,3.03,RU,1712844457
477,wangjing,24.6,94.0333,23.99,23,90,0.41,IN,1712844457
478,boke,10.9409,-14.2967,41.0,16,0,1.64,GN,1712844458
479,abqaiq,25.9371,49.6776,30.74,28,8,5.67,SA,1712844458
480,champerico,14.3,-91.9167,28.93,64,2,2.97,GT,1712844458
481,antsiranana,-12.2787,49.2917,28.0,84,12,2.87,MG,1712844458
482,ishigaki,24.3448,124.1572,24.32,85,14,5.95,JP,1712844458
483,figuig (centre),32.1089,-1.2286,25.56,12,0,4.97,MA,1712844458
484,timbuktu,16.7735,-3.0074,42.59,6,69,5.25,ML,1712844459
485,port lincoln,-34.7333,135.8667,14.15,72,0,3.67,AU,1712844440
486,samitah,16.596,42.9444,31.75,58,45,4.3,SA,1712844459
487,labrador city,52.9463,-66.9114,-0.54,83,100,3.41,CA,1712844459
488,el abiodh sidi cheikh,32.893,0.5484,21.33,16,3,8.69,DZ,1712844459
489,carahue,-38.7,-73.1667,13.55,41,5,2.15,CL,1712844459
490,kijang,35.2442,129.2139,12.93,92,54,3.21,KR,1712844459
491,portland,45.5234,-122.6762,7.57,91,75,2.06,US,1712844437
492,vila velha,-20.3297,-40.2925,29.97,78,75,2.06,BR,1712844245
493,anahuac,27.2333,-100.15,21.09,31,0,2.13,MX,1712844321
494,biltine,14.5333,20.9167,40.15,5,99,3.95,TD,1712844460
495,semikarakorsk,47.5194,40.8112,25.59,36,0,3.27,RU,1712844326
496,sortavala,61.7053,30.6918,9.45,60,12,7.15,RU,1712844331
497,manaure,11.7751,-72.4445,30.51,55,31,10.2,CO,1712844461
498,namie,37.4833,141.0,10.86,88,100,2.87,JP,1712844461
499,kedougou,12.5579,-12.1743,41.79,15,2,2.74,SN,1712844461
500,queenstown,-31.8976,26.8753,14.3,39,0,5.68,ZA,1712844287
501,aswan,24.0934,32.907,31.58,12,0,4.87,EG,1712844462
502,sao joao da barra,-21.6403,-41.0511,30.05,80,4,2.52,BR,1712844462
503,port blair,11.6667,92.75,30.02,79,20,1.54,IN,1712844462
504,hovd,48.0056,91.6419,8.82,38,16,1.81,MN,1712844462
505,nago,26.5881,127.9761,21.47,87,19,1.68,JP,1712844463
506,kolwezi,-10.7148,25.4667,21.63,77,100,1.81,CD,1712844463
507,kasulu,-4.5767,30.1025,21.34,89,92,1.53,TZ,1712844278
508,sokoni,-6.4333,39.55,29.34,75,14,4.94,TZ,1712844463
509,dinguiraye,11.3,-10.7167,38.92,21,23,2.34,GN,1712844463
510,syas'stroy,60.1367,32.5691,8.27,61,2,8.43,RU,1712844336
511,mayenne,48.3333,-0.6667,18.69,76,100,2.76,FR,1712844464
512,la foa,-21.7108,165.8276,23.81,82,100,2.4,NC,1712844464
513,coquimbo,-29.9533,-71.3436,13.85,100,100,2.57,CL,1712844280
514,linxia chengguanzhen,35.6003,103.2064,13.46,22,0,1.43,CN,1712844464
515,dessalines,19.2833,-72.5,30.23,43,5,0.9,HT,1712844464
516,paita,-5.0892,-81.1144,24.48,69,67,3.72,PE,1712844464
517,cardigan,52.0847,-4.6591,14.4,89,100,7.66,GB,1712844465
518,yinchuan,38.4681,106.2731,19.77,17,98,2.28,CN,1712844181
519,oranjemund,-28.55,16.4333,29.98,29,0,5.07,NA,1712844465
520,lerwick,60.1545,-1.1494,11.0,83,6,11.0,GB,1712844258
521,nahiyat al fuhud,30.9697,46.7228,29.48,19,1,7.04,IQ,1712844465
522,ust'-kulom,61.6864,53.6902,7.44,93,100,6.39,RU,1712844466
523,pariaman,-0.619,100.12,29.03,82,100,1.67,ID,1712844466
524,mbanza-ngungu,-5.25,14.8667,26.74,82,95,1.31,CD,1712844265
525,hasaki,35.7333,140.8333,14.22,67,100,4.0,JP,1712844466
526,chios,38.3678,26.1358,22.92,46,0,6.69,GR,1712844466
527,prince albert,53.2001,-105.7677,-1.03,93,40,4.63,CA,1712844343
528,arawa,-6.2132,155.5367,25.28,91,98,1.39,PG,1712844467
529,kharkhorin,47.1975,102.8238,7.28,41,26,3.35,MN,1712844467
530,sao vicente,-23.9631,-46.3919,29.1,59,96,0.45,BR,1712844467
531,maasin,10.1336,124.8447,25.61,83,100,3.32,PH,1712844467
532,sidney,-33.8679,151.2073,16.51,83,17,2.41,AU,1712844224
533,hobyo,5.3505,48.5268,30.16,63,95,4.74,SO,1712844378
534,cannonvale,-20.2833,148.7,24.66,76,4,5.12,AU,1712844468
535,makokou,0.5738,12.8642,29.07,68,98,1.26,GA,1712844468
536,bhandara,21.1667,79.65,31.31,38,10,3.11,IN,1712844468
537,sao jose da coroa grande,-8.8978,-35.1478,30.13,65,60,3.24,BR,1712844468
538,alta,69.9689,23.2717,2.59,81,75,12.96,NO,1712844469
539,san sebastian de la gomera,28.0916,-17.1133,37.2,13,1,6.69,ES,1712844469
540,mayya,61.7333,130.2811,1.62,88,100,3.08,RU,1712844469
541,jayapura,-2.5333,140.7,24.66,93,100,1.36,ID,1712844345
542,broken hill,-31.95,141.4333,14.14,53,0,3.07,AU,1712844469
543,wynyard,-41.0,145.7167,10.2,79,87,3.36,AU,1712844469
544,dul'durga,50.6761,113.5931,6.98,62,84,2.38,RU,1712844469
545,jiagedaqi,50.4167,124.1167,5.86,58,87,1.32,CN,1712844470
546,escalon,37.7974,-120.9966,14.28,93,0,0.0,US,1712844470
547,primorsk,46.7348,36.3443,19.87,50,0,5.24,UA,1712844470
548,nadi,-17.8,177.4167,25.0,88,40,0.0,FJ,1712844290
549,kenitra,34.261,-6.5802,31.42,32,50,6.73,MA,1712844470
550,brokopondo,4.75,-55.1667,28.89,68,81,4.43,SR,1712844470
551,el idrissia,34.4454,2.5275,14.66,29,2,10.21,DZ,1712844471
552,hassi messaoud,31.6804,6.0729,24.06,23,0,6.61,DZ,1712844471
553,namibe,-15.1961,12.1522,25.26,66,27,6.0,AO,1712844227
554,bafoulabe,13.8065,-10.8321,41.48,17,37,3.1,ML,1712844471
